date,ret
2019-09-11,-0.004449741753289114
2019-09-12,0.0007796233305454413
2019-09-13,0.005789858816353077
2019-09-16,0.0044508576377973
2019-09-17,0.004787681301673633
2019-09-18,0.012694114548099017
2019-09-19,-0.014291614392603876
2019-09-20,0.012904780528286497
2019-09-23,0.007668171645078332
2019-09-24,-0.026883477165278766
2019-09-25,0.0057515078724171805
2019-09-26,-0.01954903552348249
2019-09-27,0.013713729690418364
2019-09-30,0.02028637133991215
2019-10-01,-0.00104311834463762
2019-10-02,0.0009850206292732913
2019-10-03,0.024550618658323878
2019-10-04,-0.006288149023430236
2019-10-07,0.005009776206866151
2019-10-08,-0.01263839935741436
2019-10-09,0.02147828125933831
2019-10-10,0.00538800049326162
2019-10-11,-0.0033205864130961982
2019-10-14,-0.0004098090491398917
2019-10-15,-0.001015078620672224
2019-10-16,-0.006727856432635683
2019-10-17,-0.008021835053996446
2019-10-18,0.006280400737783867
2019-10-21,-0.005700106007403484
2019-10-22,0.018833977530270125
2019-10-23,0.06333806196330617
2019-10-24,0.00042810754714217347
2019-10-25,0.005904050819667087
2019-10-28,0.007794381563551874
2019-10-29,-0.01296170368206409
2019-10-30,-0.0010779572607903113
2019-10-31,-0.01329676770818708
2019-11-01,0.007078661688078019
2019-11-04,-0.004376236891212239
2019-11-05,0.00439004445229792
2019-11-06,-5.8281033393500835e-05
2019-11-07,0.009584589172302642
2019-11-08,-0.009892699774357135
2019-11-11,0.007529116051879964
2019-11-12,0.011383369148126729
2019-11-13,-0.014557278472812511
2019-11-14,-0.012941003811009918
2019-11-15,-0.0018499091280613847
2019-11-18,0.012294027972227098
2019-11-19,-0.004934240405001885
2019-11-20,-0.021989414132482222
2019-11-21,0.024728048041446165
2019-11-22,0.0033299212167988523
2019-11-25,0.00011635875829301372
2019-11-26,0.004249532513182131
2019-11-27,0.0032044960219594883
2019-11-28,-0.0036541463595584807
2019-11-29,0.010237308813489825
2019-12-02,0.0367800288535553
2019-12-03,0.007188873643172347
2019-12-04,0.012064633061430793
2019-12-05,0.006308905742431289
2019-12-06,-0.002559842672273092
2019-12-09,-0.007482887693117696
2019-12-10,-0.0034453661191051746
2019-12-11,-0.0010534002438869422
2019-12-12,0.0025832482027249672
2019-12-13,0.008910577067043414
2019-12-16,-0.010987627770258268
2019-12-17,-8.381798201093993e-05
2019-12-18,0.008691983426871995
2019-12-19,0.007392687063688985
2019-12-20,0.010705386970297848
2019-12-23,-0.0017396721872438743
2019-12-24,0.0028268225410618395
2019-12-25,0.008967065862113304
2019-12-26,0.00036069656537314276
2019-12-27,0.013819774776418962
2019-12-30,0.01051669905865387
2019-12-31,0.016839498250157608
2020-01-01,-0.008780343797359584
2020-01-02,-0.0020439402106668344
2020-01-03,0.01437528783505295
2020-01-06,0.016390440096958725
2020-01-07,-0.003996952994156496
2020-01-08,-0.01674158234862491
2020-01-09,0.001949723810270595
2020-01-10,0.006120899564025975
2020-01-13,-0.00043882086143197244
2020-01-14,-0.011068371763869149
2020-01-15,-0.015797909534941746
2020-01-16,-0.0057279417745631925
2020-01-17,0.012391351442719844
2020-01-20,0.017736062484916878
2020-01-21,-0.00948348673670449
2020-01-22,-0.0009117637741438038
2020-01-23,0.02363972360619783
2020-01-24,0.02097596478687395
2020-01-27,0.0031771675234757465
2020-01-28,0.0007148922837061413
2020-01-29,-0.011625471488304713
2020-01-30,0.010741866020690397
2020-01-31,-0.007362153530583709
2020-02-03,-0.0007107053315159037
2020-02-04,0.009788998596841576
2020-02-05,-0.013967919690029773
2020-02-06,0.0006700842908233931
2020-02-07,0.002838824966274396
2020-02-10,-0.00547184702728138
2020-02-11,0.014948449955155705
2020-02-12,0.015576393919216162
2020-02-13,-0.0023126841109981683
2020-02-14,0.010832938258936763
2020-02-17,0.00476214784875707
2020-02-18,0.01505309627968968
2020-02-19,-0.003517668216248997
2020-02-20,0.008686699635424804
2020-02-21,0.010611880041422527
2020-02-24,-0.010544546542201567
2020-02-25,-0.0063283033086080605
2020-02-26,-0.005879919178284877
2020-02-27,-0.006823874362223759
2020-02-28,0.02535131348829602
2020-03-02,0.002160458777529919
2020-03-03,0.0019088012049772976
2020-03-04,-0.007696909263051178
2020-03-05,-0.004269295062595035
2020-03-06,9.798477293802296e-05
2020-03-09,-0.01718399358142648
2020-03-10,-0.0055961357224603775
2020-03-11,0.009081106210221774
2020-03-12,-0.016572924984102087
2020-03-13,0.007004841370358652
2020-03-16,-0.0027984929674365958
2020-03-17,0.003807169187286878
2020-03-18,0.010983577148700269
2020-03-19,0.00011445434980557415
2020-03-20,0.012300073149695872
2020-03-23,0.015680824168458212
2020-03-24,-0.005908866100146123
2020-03-25,0.007220616249979058
2020-03-26,2.287628754417577e-05
2020-03-27,0.013211770197944762
2020-03-30,0.006670548449405651
2020-03-31,-0.04506157499512878
2020-04-01,-0.022072114170202762
2020-04-02,-0.011196466911829258
2020-04-03,0.005464487810565517
2020-04-06,0.00480592992474463
2020-04-07,-0.014145709982378733
2020-04-08,0.006292836333687827
2020-04-09,-0.00796286815831754
2020-04-10,0.007909978076784844
2020-04-13,-0.0047905457593751324
2020-04-14,-0.013671229476015678
2020-04-15,-0.012381937091396013
2020-04-16,0.006811206995847368
2020-04-17,-0.0025930963232470424
2020-04-20,0.0017279302864498373
2020-04-21,-0.0038107740649265358
2020-04-22,0.02555782270419548
2020-04-23,0.017951156976472055
2020-04-24,-0.014159365927588985
2020-04-27,-0.01593497111138269
2020-04-28,0.006096838532426337
2020-04-29,0.003467780556106501
2020-04-30,-0.0004838041252169719
2020-05-01,-0.007805381393411342
2020-05-04,0.014225790092283067
2020-05-05,0.002617035403502313
2020-05-06,0.004144808845865662
2020-05-07,-0.009183618411030159
2020-05-08,-0.0010335356502402327
2020-05-11,-0.008736275241323513
2020-05-12,-0.014012079269427682
2020-05-13,-0.00012474634751682913
2020-05-14,0.0023521732860261957
2020-05-15,-0.00790290191758598
2020-05-18,-0.008536639534018134
2020-05-19,-0.008554219062944384
2020-05-20,-0.014690777419839589
2020-05-21,0.002604548823757849
2020-05-22,-0.005248184679783007
2020-05-25,-0.009591049071968604
2020-05-26,-0.014915025096887247
2020-05-27,0.0068111764780120826
2020-05-28,-0.0006346849466552907
2020-05-29,0.006990551908710792
2020-06-01,0.013602990123584284
2020-06-02,-0.009153608432128663
2020-06-03,-0.0147045959912605
2020-06-04,0.007694520407016115
2020-06-05,-0.006202373927779421
2020-06-08,0.0019235008309400024
2020-06-09,-0.01063056594056635
2020-06-10,0.008864847428888718
2020-06-11,0.024915470970285316
2020-06-12,-0.014544291721399481
2020-06-15,-0.003628702019790957
2020-06-16,-0.006607048519779253
2020-06-17,-0.011270039617545986
2020-06-18,0.013840382855613956
2020-06-19,0.005604041782118847
2020-06-22,-0.007450786711602828
2020-06-23,-0.025415395472759984
2020-06-24,-0.0014019376936126255
2020-06-25,-0.0014397213850567843
2020-06-26,-0.011378886667104352
2020-06-29,0.008312479018293342
2020-06-30,0.004916946637392869
2020-07-01,0.00952450156050937
2020-07-02,0.0019936567134852434
2020-07-03,-0.005920890207329404
2020-07-06,-0.010622156420524028
2020-07-07,0.018356608951585807
2020-07-08,0.003771849168468458
2020-07-09,0.009270954057506914
2020-07-10,-0.013887843482003118
2020-07-13,-0.007257621395151294
2020-07-14,-0.009353020446502646
2020-07-15,0.0022251764348035193
2020-07-16,0.011729920889482867
2020-07-17,-0.000668003574817651
2020-07-20,0.006714683541203213
2020-07-21,0.017194182488815223
2020-07-22,0.003353517247327976
2020-07-23,-0.01651579067962625
2020-07-24,0.003848820944537657
2020-07-27,-0.011313639132723968
2020-07-28,-0.010508254350569006
2020-07-29,0.0012980951471837894
2020-07-30,0.005228413428427005
2020-07-31,-0.074826110279956
2020-08-03,-0.002684118061219305
2020-08-04,0.0031998113244946615
2020-08-05,-0.0065745696656582696
2020-08-06,-0.014687572582625742
2020-08-07,-0.0221943171049558
2020-08-10,0.005436879308921875
2020-08-11,0.008492277996729868
2020-08-12,0.007336491070132669
2020-08-13,0.010239756296750507
2020-08-14,0.007951740111956842
2020-08-17,-0.005987894207160412
2020-08-18,0.002111889502933089
2020-08-19,0.0033109631312185565
2020-08-20,0.004698567903666647
2020-08-21,-0.003137367576517862
2020-08-24,0.001533685476420505
2020-08-25,-0.008416917051640606
2020-08-26,-0.0036210759152333818
2020-08-27,-0.0013485138884885232
2020-08-28,0.0008726570805310905
2020-08-31,0.002438109576988855
2020-09-01,0.011805740031863573
2020-09-02,0.006179175392050706
2020-09-03,0.005310207062507816
2020-09-04,0.00519943915663644
2020-09-07,0.0011920270576641365
2020-09-08,-0.01582464857872554
2020-09-09,0.0027084197778576512
2020-09-10,-0.004069257035715398
2020-09-11,-0.0023289808234468862
2020-09-14,0.012541841151782654
2020-09-15,0.007291073526378872
2020-09-16,-0.021453337794959563
2020-09-17,0.008612421953150535
2020-09-18,0.0020282756281055983
2020-09-21,-0.004409090217737381
2020-09-22,0.00668107152400642
2020-09-23,0.023064545876011578
2020-09-24,0.00947614989730405
2020-09-25,0.017593169123861056
2020-09-28,0.004240688884195153
2020-09-29,-0.015201816109464094
2020-09-30,-0.013020919762749971
2020-10-01,0.005732251021857034
2020-10-02,0.00328918334117832
2020-10-05,-0.0059165834134405565
2020-10-06,-0.0045158781801754614
2020-10-07,0.0011066949890333995
2020-10-08,0.004332601061876159
2020-10-09,0.00025635621868392964
2020-10-12,-0.006722040373802525
2020-10-13,0.0022441803235219854
2020-10-14,-0.011748738796062743
2020-10-15,-0.0016761561964582492
2020-10-16,-0.0021096488424313577
2020-10-19,-0.010942209355195522
2020-10-20,0.003415721896388102
2020-10-21,-0.0002462172460304039
2020-10-22,0.0051503520166523145
2020-10-23,-0.011310190342733513
2020-10-26,-0.0007775153403649808
2020-10-27,0.009083833055236343
2020-10-28,0.004578261852526989
2020-10-29,0.004456023128988295
2020-10-30,0.002121867689320329
2020-11-02,-0.0024330631032814043
2020-11-03,-0.010183246963461295
2020-11-04,-0.011402985554244459
2020-11-05,0.004487369043001815
2020-11-06,-0.0030078836876002756
2020-11-09,-0.010789859934098256
2020-11-10,0.01229444275177654
2020-11-11,0.01814647609539287
2020-11-12,0.00898675854732728
2020-11-13,0.01062862429364098
2020-11-16,0.004369988017724359
2020-11-17,0.019355751201305695
2020-11-18,0.011995201584661611
2020-11-19,0.02363245848595324
2020-11-20,-0.005828007312449609
2020-11-23,0.0157536008163707
2020-11-24,0.0022676405003299338
2020-11-25,-0.0051036181296805795
2020-11-26,0.0035978137968412
2020-11-27,-0.004240964121503133
2020-11-30,0.013392821173902234
2020-12-01,-0.0011231777290538329
2020-12-02,-0.010433812791634751
2020-12-03,-0.016102744147736114
2020-12-04,0.008770950577059124
2020-12-07,-0.03103200848527504
2020-12-08,-0.0030608361933787435
2020-12-09,-0.016184524692016478
2020-12-10,-0.006448566067091461
2020-12-11,-0.0008013069268760091
2020-12-14,0.004489296586833452
2020-12-15,-0.0020746225473820276
2020-12-16,0.0062083102689451455
2020-12-17,0.013855487825688897
2020-12-18,-0.0026516148342378776
2020-12-21,-0.008077758494819127
2020-12-22,-0.008697974168118641
2020-12-23,-0.004787176161328841
2020-12-24,0.009558143857505197
2020-12-25,0.017758429522956223
2020-12-28,0.008103744535117838
2020-12-29,0.004119210560669051
2020-12-30,-0.0017530042946472461
2020-12-31,0.007770981324559356
2021-01-01,0.0010834637640126596
2021-01-04,-0.0014632996121936234
2021-01-05,-0.02012604509069055
2021-01-06,-0.016081967571460007
2021-01-07,-0.0038533950280760136
2021-01-08,0.007466003603519496
2021-01-11,0.0017621429399837193
2021-01-12,-0.002431271315642751
2021-01-13,0.00294352937072014
2021-01-14,-0.003436649032904507
2021-01-15,0.010961180005267414
2021-01-18,0.004832743590531709
2021-01-19,0.003288547544377196
2021-01-20,0.0013994574363745433
2021-01-21,0.0019336796609400711
2021-01-22,0.011711961027629598
2021-01-25,0.009668941058103312
2021-01-26,0.0036791856736155836
2021-01-27,-0.0055270119447637465
2021-01-28,-0.0068281232427353684
2021-01-29,0.025775242572347108
2021-02-01,0.0011688074611333173
2021-02-02,-0.011810353241165583
2021-02-03,-0.005768264919579017
2021-02-04,0.002966297761572663
2021-02-05,0.0030837925328137065
2021-02-08,-0.009065606354323344
2021-02-09,0.03946362776279734
2021-02-10,-0.005673948175479609
2021-02-11,-0.008297125669086268
2021-02-12,0.005551554320676641
2021-02-15,0.013203166025008393
2021-02-16,0.007604305565999347
2021-02-17,0.01576153906097837
2021-02-18,-0.007015120018789931
2021-02-19,-0.008919603693701919
2021-02-22,0.008049818735408932
2021-02-23,0.012305366052698148
2021-02-24,-0.008558639612383628
2021-02-25,-0.0008925561830677875
2021-02-26,-0.00920378593154359
2021-03-01,0.015205077414561173
2021-03-02,0.040004545626210586
2021-03-03,-0.003803891136153978
2021-03-04,-0.0013141520823412123
2021-03-05,-0.0012877094930030843
2021-03-08,0.00590924798719995
2021-03-09,0.009448179857064287
2021-03-10,-0.004809408262185318
2021-03-11,0.0041971213976878955
2021-03-12,-0.021994466319499577
2021-03-15,0.005919791450459649
2021-03-16,0.011659770653460742
2021-03-17,-0.005033707983256485
2021-03-18,0.00034896144743455236
2021-03-19,0.004271472362400266
2021-03-22,-0.010560750353501963
2021-03-23,0.004499654703526551
2021-03-24,0.004304795505071173
2021-03-25,0.008278263435196883
2021-03-26,0.009337327754550139
2021-03-29,-0.008662653563733212
2021-03-30,-0.0027269137105014473
2021-03-31,-0.0035179555228563074
2021-04-01,0.02478474580552055
2021-04-02,0.0045815741271929625
2021-04-05,0.014515922140532881
2021-04-06,0.02560959843869851
2021-04-07,0.034423541129217264
2021-04-08,0.008417933107372063
2021-04-09,-0.004997245312433447
2021-04-12,0.0034216711644085643
2021-04-13,-0.002267915203670169
2021-04-14,0.008118152501808676
2021-04-15,0.000239301147486484
2021-04-16,-0.0005541295003304033
2021-04-19,0.01720717483826604
2021-04-20,0.017418355000416306
2021-04-21,-0.0030849742911130073
2021-04-22,0.008118782824700356
2021-04-23,0.012492418652233007
2021-04-26,-0.0059850300261399085
2021-04-27,-0.0024438624810388557
2021-04-28,0.005543882171408745
2021-04-29,0.013238528689013365
2021-04-30,0.021832472400210762
2021-05-03,-0.01062210591289265
2021-05-04,0.0047688006166326765
2021-05-05,0.0078122060429326465
2021-05-06,-0.0056092734802967335
2021-05-07,-0.014414794839737892
2021-05-10,-0.0011211021646442714
2021-05-11,-0.03702592503562668
2021-05-12,0.00040158065286892127
2021-05-13,0.019524175675458784
2021-05-14,0.030004576160581824
2021-05-17,0.01536585243219688
2021-05-18,-0.0104412333384176
2021-05-19,-0.004581155992918413
2021-05-20,-0.010235604587330643
2021-05-21,-0.022089892680822502
2021-05-24,0.01003057343536817
2021-05-25,-0.0025544923458349607
2021-05-26,0.00425312881458895
2021-05-27,0.0014700952242963194
2021-05-28,-0.0026429773278550135
2021-05-31,0.003224886429836271
2021-06-01,0.029502301393011424
2021-06-02,-0.0034436209726737173
2021-06-03,-0.01953296796727174
2021-06-04,0.005334491990988508
2021-06-07,0.010557715327303875
2021-06-08,-0.00912157624634849
2021-06-09,0.003483758006106301
2021-06-10,0.003939369738798256
2021-06-11,0.0025024023285005158
2021-06-14,0.02975157146903708
2021-06-15,-0.019559616648185743
2021-06-16,-0.005186880921684462
2021-06-17,-0.012159189740043945
2021-06-18,-0.0058403911007633025
2021-06-21,-0.0021271805311826393
2021-06-22,0.007932269859232288
2021-06-23,0.021266693632837376
2021-06-24,0.0028327958588793565
2021-06-25,0.0017848978333086614
2021-06-28,-0.0098963618911181
2021-06-29,0.007940199690312465
2021-06-30,0.011300960562894109
2021-07-01,0.014891483236340925
2021-07-02,-0.008018099857361809
2021-07-05,0.029973768555683684
2021-07-06,0.008473943859259177
2021-07-07,-0.009108656110209716
2021-07-08,-0.0036724173311415116
2021-07-09,-0.024048437122774085
2021-07-12,-0.00853142152034588
2021-07-13,0.002371819265506502
2021-07-14,-0.0018661225020474188
2021-07-15,-0.02748560120778291
2021-07-16,0.022218119771205226
2021-07-19,-0.0004992843297572045
2021-07-20,0.0021771315385341002
2021-07-21,0.0009264883513047475
2021-07-22,0.01663907484473564
2021-07-23,0.016698123326655656
2021-07-26,-0.013960599403940139
2021-07-27,-0.0019217736971593245
2021-07-28,0.002321666006782513
2021-07-29,-0.0017416821158489776
2021-07-30,0.0315576400906574
2021-08-02,0.02865599250480724
2021-08-03,0.021278847032429497
2021-08-04,0.006582498051183973
2021-08-05,0.033422259228112164
2021-08-06,-0.013065717229434308
2021-08-09,-0.010565654112105322
2021-08-10,-0.0017262471471902845
2021-08-11,0.013412987518628008
2021-08-12,0.01255116978258136
2021-08-13,-0.008822070110929125
2021-08-16,0.006940515213533572
2021-08-17,0.0011392864609539846
2021-08-18,-0.010948012937083647
2021-08-19,-0.0038731754032601652
2021-08-20,0.019573647815855504
2021-08-23,-0.004680201819385935
2021-08-24,-0.0030074348774619167
2021-08-25,0.011663095367339314
2021-08-26,-0.007417811328512715
2021-08-27,0.0025345186328784913
2021-08-30,-0.0025604216816581473
2021-08-31,-0.013932351247680493
2021-09-01,-0.0029555359360587947
2021-09-02,-0.00901249142592436
2021-09-03,0.0016537016405228696
2021-09-06,0.0039474407499787804
2021-09-07,0.007948737193000276
2021-09-08,0.0013922074469659021
2021-09-09,0.00581106390825608
2021-09-10,-0.0076946527625606845
2021-09-13,-0.008275294661285877
2021-09-14,-0.007467742072471518
2021-09-15,0.0117115121214751
2021-09-16,-0.012339536466790674
2021-09-17,0.00937236050433485
2021-09-20,0.008302291227251096
2021-09-21,0.009991186296036222
2021-09-22,0.0025266473447001477
2021-09-23,-0.0031449059428489425
2021-09-24,0.00925973252157862
2021-09-27,0.01045218165194253
2021-09-28,0.013828126139746865
2021-09-29,0.005709841735322298
2021-09-30,0.001113100721835165
2021-10-01,0.000981946483491335
2021-10-04,-0.00036968294392051746
2021-10-05,0.004613470480696354
2021-10-06,0.02338778041554905
2021-10-07,0.01021314458014543
2021-10-08,-0.00322346213199084
2021-10-11,0.009711006330650704
2021-10-12,0.011221842108450371
2021-10-13,-0.009569563273657645
2021-10-14,0.005373411197817908
2021-10-15,0.01085109071454511
2021-10-18,0.011274199272491833
2021-10-19,0.01234277508972945
2021-10-20,0.018505440675296116
2021-10-21,-0.009990429745563018
2021-10-22,-0.0022274889957293376
2021-10-25,-0.009146186267753414
2021-10-26,-0.0004292297011971774
2021-10-27,0.008807673475496259
2021-10-28,0.005744183640962612
2021-10-29,0.005623299937580911
2021-11-01,-0.0025107654071727563
2021-11-02,0.008309672751910746
2021-11-03,0.006901991819569099
2021-11-04,0.005602127782864171
2021-11-05,0.00805594366526497
2021-11-08,0.009091186737599462
2021-11-09,0.01195913760371664
2021-11-10,-0.0004609571649504422
2021-11-11,-0.0014883020961291632
2021-11-12,0.0040768589035837
2021-11-15,-0.002146055594498437
2021-11-16,-0.009266938267656136
2021-11-17,0.002434218391963343
2021-11-18,-0.006506193743052942
2021-11-19,-0.009937652056741542
2021-11-22,-0.010594049693901533
2021-11-23,-0.0031601338068404606
2021-11-24,0.006331585465593924
2021-11-25,-0.010473352170523385
2021-11-26,-0.005672352448513821
2021-11-29,0.006857027457294399
2021-11-30,-0.009491448458893686
2021-12-01,-0.006529258583624585
2021-12-02,0.0038086246480927397
2021-12-03,-0.00778556624456829
2021-12-06,-0.0076217959838317684
2021-12-07,0.003913663148322319
2021-12-08,-0.009774631674692044
2021-12-09,-0.004951734550672235
2021-12-10,-0.006165763640726514
2021-12-13,-0.007374059525782187
2021-12-14,-0.005113228717272272
2021-12-15,0.01871360248931596
2021-12-16,-0.007123113820501615
2021-12-17,-0.0010174918343456118
2021-12-20,-0.01698871413173422
2021-12-21,-0.009972475770296838
2021-12-22,0.010016017950419738
2021-12-23,0.012904431474872573
2021-12-24,-0.005263473613795714
2021-12-27,-0.006201793184685282
2021-12-28,-0.03153087807224924
2021-12-29,0.005114939387712249
2021-12-30,0.004371965474126547
2021-12-31,0.005886196362820861
2022-01-03,-0.009767478401943473
2022-01-04,0.00518361899198433
2022-01-05,-0.002441020765891218
2022-01-06,0.0017467334958151536
2022-01-07,-0.0016485211737709044
2022-01-10,0.029761395640116137
2022-01-11,0.0031018485247470955
2022-01-12,0.008807113355704959
2022-01-13,0.022543654473583998
2022-01-14,0.003435685652747441
2022-01-17,0.0009698921498888684
2022-01-18,-0.00736452986090381
2022-01-19,0.004797873630257784
2022-01-20,0.004316996728103547
2022-01-21,0.03185860467905445
2022-01-24,0.00648661182328353
2022-01-25,-0.010846358194991633
2022-01-26,0.007034474397419162
2022-01-27,0.02660258882825591
2022-01-28,-0.009152016523323005
2022-01-31,-0.0012842805170584113
2022-02-01,0.008304989769835892
2022-02-02,0.002662558106098186
2022-02-03,-0.010385047678808108
2022-02-04,0.011687323291842416
2022-02-07,-0.010825020686518153
2022-02-08,0.002865818174037304
2022-02-09,0.028803003878000152
2022-02-10,0.0046617580962844025
2022-02-11,-0.0037044021465641903
2022-02-14,-0.017367956906233196
2022-02-15,-0.008134617857789671
2022-02-16,0.001070300669073832
2022-02-17,0.007093715373887911
2022-02-18,-0.002352494428768202
2022-02-21,0.0033325180264304633
2022-02-22,-0.016499486790793036
2022-02-23,0.01616307682846942
2022-02-24,-0.0048429349010365
2022-02-25,-0.021900177082784588
2022-02-28,0.008794642283381686
2022-03-01,-0.003203501703495096
2022-03-02,0.0015494803265729586
2022-03-03,0.006075849434621347
2022-03-04,-0.013619913625410686
2022-03-07,-0.02632559172729915
2022-03-08,-0.013899369145912199
2022-03-09,0.004316815978008055
2022-03-10,-0.0009203008283684529
2022-03-11,0.0051117521551430406
2022-03-14,0.004293970256293859
2022-03-15,0.0012187885523849149
